log name,loss,perplexity,bits per word,Activation Distance,Synaptic Saliency,Jacobian Covariance,Jacobian Cosine,Large Noise Jacobian,Large Noise Jacobian Cosine,More Noised Jacobian,More Noised Jacobian Cosine,Hidden Synaptic Saliency,Layer 1 Hidden Covariance,Layer 2 Hidden Covariance,Layer 3 Hidden Covariance
log_stats_model_1000004_2020-04-15_11-01-23_999938456.json,5.070841669,159.3083558,7.315678129,431.4625154,5655821.5,-71.09883815,0.500012127,15477.91006,0.999997931,1.02E+19,0.062517888,848513.1875,-5275956.35,-22248178.82,-26727119.26
log_stats_model_1000006_2020-04-21_01-28-58_999945567.json,4.997700812,148.0723213,7.210158177,395.4716521,16941290,-71.08292706,0.500005624,49140.00981,0.999998244,4.75E+19,0.062525073,545394.25,-2136854.861,-9026859.225,-8439943.97
log_stats_model_1000009_2020-04-20_04-10-29_999959506.json,4.700323901,109.9827902,6.781133983,556.4100129,3225020,-71.13976749,0.5047971,16.82027442,0.999564789,851864779.1,0.065414634,195329.7344,-3574.430075,-4308.723578,-2022.335396
log_stats_model_1000010_2020-04-13_17-52-55_999971212.json,4.785522461,119.7639187,6.904049522,538.6942295,237306.7031,-71.08292706,0.518686213,1.84009175,0.998144388,13692862.89,0.075939018,26339.54297,-2903.733662,-68254.52495,-1892950.642
log_stats_model_1000011_2020-04-24_16-30-43_999955953.json,4.728898132,113.1707943,6.822357884,555.8544362,1454891.5,-71.08292706,0.506548595,15.29383355,0.99918308,197174130.7,0.067062662,76301.6875,-13556.88482,-27584.51259,-27537.42464
log_stats_model_1000013_2020-04-24_16-06-02_999975511.json,4.799185447,121.4114812,6.923761045,415.7368995,28289136,-71.10726427,0.500000517,290875.5611,0.999999829,2.33E+23,0.06250235,2631681.75,-39761.3836,-130056.4321,-105547.2527
log_stats_model_1000014_2020-04-18_18-58-10_999934498.json,4.781921979,119.3334863,6.898855125,544.9194505,1147553.875,-71.13976749,0.521262299,1.301549285,0.997744778,11848310.02,0.076440836,69172.69531,-1754.578043,-1939.345173,-2000.592052
log_stats_model_1000017_2020-04-23_11-05-52_999974969.json,5.148195137,172.1205558,7.427275594,465.730334,3508395.5,-71.07331122,0.500591024,287.0365866,0.999910387,2.39E+12,0.063076407,778340.75,-7933513.216,-36013786.84,-36843679.18
log_stats_model_1000018_2020-04-21_06-37-38_999963760.json,4.994097367,147.5397111,7.204959505,387.5349301,6235735.5,-71.13976749,0.500001599,148019.9461,0.999999476,5.07E+21,0.06250758,857572.875,-2633984.329,-20181004.39,-27279902.73
log_stats_model_1000019_2020-04-17_05-53-08_999925817.json,4.716220004,111.7450575,6.804067211,492.7496154,135286.8438,-71.12382814,0.510927005,6.864916673,0.998748029,40808029.04,0.070355588,7693.781738,-3299.147441,-51401.9882,-1673144.897
log_stats_model_1000020_2020-04-18_09-48-24_999987998.json,4.826736895,124.80305,6.963509382,516.6025918,1084402,-71.10726427,0.503730422,23.84108151,0.999647234,2090521235,0.064877232,98490.23438,-16919.52063,-17520.52231,-6611.579923
log_stats_model_1000023_2020-04-19_14-43-55_999955993.json,4.796508789,121.0869387,6.919899444,577.1405403,1123046.625,-71.1073741,0.502434268,42.09421303,0.99975272,12921416679,0.06406058,101152.8281,-20442.52333,-19734.31577,-6124.115428
log_stats_model_1000025_2020-04-19_13-24-21_999981968.json,5.065908488,158.5243941,7.308561053,436.9839115,4272523,-71.12848152,0.500860335,228.3558758,0.999845393,3.96E+11,0.063446622,766030.125,-6344770.899,-43355975.37,-38878498.05
log_stats_model_1000027_2020-04-24_02-36-11_999900606.json,4.795076833,120.9136716,6.917833568,549.8619962,1146680,-71.1440389,0.500374678,814.2843643,0.999878821,1.87E+12,0.064359499,135205.7188,-4597.887659,-5976.077914,-2438.522628
log_stats_model_1000031_2020-04-22_09-09-53_999970252.json,4.640452857,103.591249,6.694758324,459.8774695,14901399,-71.08292706,0.500267006,924.5652219,0.999933264,1.20E+13,0.063293757,1612326.5,-153763.6942,-1183027.105,-1041276.578
log_stats_model_1000033_2020-04-22_04-34-32_999939169.json,4.787150559,119.9590649,6.906398371,521.8701042,541878.75,-71.1440389,0.510101591,8.092427623,0.998708194,46118325.63,0.070464332,39166.67188,-2242.797414,-17422.04769,-142701.6141
log_stats_model_1000034_2020-04-16_08-09-07_999998631.json,5.128899139,168.8311561,7.399437353,400.9306898,3250804.75,-71.08292706,0.500304079,1021.426831,0.999898534,4.64E+12,0.063830622,103870.8438,-42565.94762,-3018369.981,-8291245.614
log_stats_model_1000035_2020-04-20_00-00-25_999993127.json,4.964125846,143.1833313,7.161719741,324.8413705,18182650,-71.09883815,0.500000674,247077.734,0.999999779,8.59E+22,0.062503246,560093.625,-8046137.436,-28230085.16,-30821236.24
log_stats_model_1000036_2020-04-16_17-53-55_999947136.json,5.214639312,183.9454621,7.523134275,449.8221732,3275457.5,-71.09644892,0.500484303,279.7966748,0.999943315,7.62E+12,0.062901466,839467.875,-6752339.579,-25912125.12,-28895448
log_stats_model_1000039_2020-04-24_12-12-23_999968505.json,4.931120048,138.5345909,7.11410244,400.2075323,17485314,-71.11913702,0.500008506,33917.30548,0.999997263,9.06E+18,0.062538276,1380215.5,-1870899.631,-5185717.587,-2374806.563
log_stats_model_1000040_2020-04-15_10-48-02_999909934.json,4.867476973,129.9925281,7.02228489,523.829266,6693166,-71.10726427,0.503317001,24.75873764,0.999716637,4317537586,0.064469871,456888.625,-4249.56056,-5120.071445,-2252.439829
log_stats_model_1000041_2020-04-23_00-32-35_999930747.json,4.703440842,110.3261349,6.785630778,556.1246216,2508600.75,-71.13976749,0.504467744,18.73341357,0.999583761,1126191204,0.065227947,177650.4688,-3615.896937,-4324.173418,-1984.596954
log_stats_model_1000043_2020-04-22_18-21-27_999911190.json,4.903342534,134.7393989,7.074027958,465.0490789,8327671.5,-71.08292706,0.500079475,2576.136589,0.999984823,6.89E+15,0.062596633,337625.4375,-83501.08564,-107573.214,-31391.95406
log_stats_model_1000044_2020-04-20_21-46-59_999949152.json,4.808947221,122.6024762,6.937844307,527.2258593,10745807,-71.10666558,0.501053947,147.4564121,0.999842251,2.17E+11,0.063464882,353353.2813,-11127.11531,-14263.74536,-5249.915097
log_stats_model_1000045_2020-04-22_12-16-54_999929443.json,4.837539821,126.1585969,6.97909471,554.9125872,2176400.25,-71.08996444,0.500962712,109.0090114,0.999906113,7.73E+11,0.063101133,138671.3438,-16365.95019,-17851.03612,-5415.673434
log_stats_model_1000049_2020-04-20_00-33-51_999980843.json,4.842168419,126.7438878,6.985772365,453.2336384,11884871,-71.08880176,0.5000033,81243.54184,0.999998927,3.08E+20,0.062517187,426131.4375,-1748978.754,-17030067,-20929905.58
log_stats_model_1000050_2020-04-20_07-48-56_999953441.json,5.178379688,177.3951426,7.470822696,508.8062677,2519332.25,-71.09491667,0.506915412,16.6060293,0.999010165,132543439.5,0.068578449,102871.4141,-8202.385977,-72034.75943,-112712.902
log_stats_model_1000052_2020-04-16_14-17-10_999971185.json,4.795651927,120.9832283,6.918663252,460.2823496,16522543,-71.07331122,0.500003076,84964.21397,0.999999028,3.99E+20,0.062516237,585126.125,-522482.5239,-4334340.324,-5394836.114
log_stats_model_1000056_2020-04-21_02-17-28_999963528.json,5.082403979,161.1610184,7.332359017,283.3102556,4482348.5,-71.08292706,0.50010781,2694.326363,0.999981216,3.08E+15,0.062642576,241977.8281,-9492274.384,-33858014.85,-32664302.39
log_stats_model_1000057_2020-04-18_05-34-50_999923644.json,4.692743394,109.152217,6.770197623,525.3580933,4342206.5,-71.10726427,0.503005558,25.80438517,0.999766038,9404062908,0.06411991,415544.7813,-3549.14312,-4566.963153,-2104.716896
log_stats_model_1000058_2020-04-20_23-13-08_999913486.json,4.779348133,119.0267351,6.89514185,542.6844854,1585869.75,-71.08292706,0.501381302,77.10990684,0.999861488,1.58E+11,0.063375526,110326.1094,-13173.48052,-14317.60568,-4588.804712
log_stats_model_1000062_2020-04-15_14-08-00_999981713.json,5.016360385,150.8612265,7.23707825,561.078554,15230814,-71.08996444,0.504267882,17.01147104,0.999665771,1676739583,0.064956875,920342.625,-3939.791478,-4983.545933,-2588.189
log_stats_model_1000063_2020-04-17_23-47-29_999967105.json,4.831957474,125.456298,6.971041086,486.8772955,75666.5,-71.12382814,0.500266047,1105.199905,0.999917233,9.95E+12,0.063423101,30149.70117,-61544.00196,-12913791.12,-19929699.47
log_stats_model_1000064_2020-04-13_03-11-12_999957881.json,4.705596924,110.5642637,6.788741346,555.0436689,1197004.25,-71.10726427,0.500296307,1010.709105,0.999905153,5.13E+12,0.06375113,150809.9375,-4674.526085,-5966.294036,-2414.713333
log_stats_model_1000068_2020-04-21_07-34-55_999933269.json,5.107362618,165.2339945,7.36836672,441.1297425,16914206,-71.08996444,0.501495616,120.0223093,0.999736213,34584668737,0.064193021,405267,-367194.0367,-4529513.019,-2335854.635
log_stats_model_1000069_2020-04-19_17-01-16_999980521.json,4.878745366,131.4656191,7.038541745,447.7041304,16712548,-71.0924367,0.500843944,194.2419651,0.999872959,4.76E+11,0.063358204,525391.25,-3185444.746,-20467282.63,-24089176.27
log_stats_model_1000070_2020-04-14_07-30-16_999922260.json,4.653189057,104.9190455,6.713132777,524.8178369,2529620,-71.11913702,0.500070812,4311.403189,0.999977099,1.80E+15,0.062807544,227668.7969,-4139.731183,-5451.029379,-2254.221796
log_stats_model_1000072_2020-04-16_07-20-37_999980690.json,5.207515383,182.6397043,7.512856619,423.6780862,6168347,-71.13142253,0.500005329,52939.53168,0.999998262,5.28E+19,0.062525478,780459,-10824942.52,-35201688.3,-36346127.9
log_stats_model_1000074_2020-04-13_23-08-06_999906172.json,4.821859415,124.1958078,6.956472666,338.9791204,3542428.25,-71.08880176,0.500025239,8095.874962,0.999995658,1.13E+18,0.062527679,347578.4688,-3881476.131,-28773406.75,-33809703.66
log_stats_model_1000075_2020-04-14_18-43-13_999921525.json,4.983852349,146.0358807,7.190179069,552.8657767,1628116.75,-71.11913702,0.50103809,108.0726912,0.999891794,5.79E+11,0.063144714,118842.2578,-80591.85164,-66749.20298,-15299.40098
log_stats_model_1000078_2020-04-15_04-27-30_999990425.json,4.805618138,122.1950011,6.933041456,429.1834279,1899276.625,-71.10689558,0.500216056,866.0264698,0.999974198,2.28E+14,0.062721418,238892.9688,-1059670.996,-28358056.65,-34896202.68
log_stats_model_1000080_2020-04-16_11-38-05_999951959.json,4.7946007,120.8561143,6.917146653,419.8253316,15735582,-71.08292706,0.500002995,89613.08433,0.999999019,4.29E+20,0.062516127,557856.5,-474343.5625,-4018038.594,-5093051.522
log_stats_model_1000081_2020-04-22_10-24-41_999965771.json,4.68695572,108.5223042,6.761847775,555.5580859,3657547.75,-71.13976749,0.504818455,16.87950115,0.999561627,828152694.2,0.065448591,196728.7813,-3594.459208,-4290.976388,-2008.517495
log_stats_model_1000084_2020-04-15_00-00-28_999908412.json,4.888453215,132.7480824,7.052547211,480.3185765,18901682,-71.07331122,0.500001992,125001.0104,0.999999345,2.31E+21,0.062509322,500587.75,-25039.62082,-47317.78356,-23437.83899
log_stats_model_1000085_2020-04-16_01-11-36_999971912.json,5.167477506,175.4716525,7.455094172,438.873321,2711972,-71.1073741,0.500560589,339.1621734,0.999901469,2.64E+12,0.063085338,775445.625,-9126247.198,-37899355.35,-37553959.13
log_stats_model_1000087_2020-04-25_00-26-17_999956173.json,4.845647127,127.1855605,6.99079108,297.4296983,11941559,-71.09739636,0.500001108,259039.9959,0.999999545,2.56E+22,0.062504716,762565.3125,-7063742.618,-39596631.46,-37488065.39
log_stats_model_1000088_2020-04-16_17-35-10_999983373.json,4.942454218,140.1136975,7.13045419,544.9803238,2071167.375,-71.08292706,0.500000326,417381.5574,0.999999858,1.12E+23,0.062510151,98680.78125,-38668.56314,-63366.20607,-24751.42473
log_stats_model_1000090_2020-04-17_14-12-25_999967489.json,6.074351487,434.5675882,8.763436766,532.1045645,59618808,-71.13976749,0.500214517,1662.383349,0.999937684,7.04E+13,0.062984019,3223086,-6185.389111,-12828.21175,-7061.406844
log_stats_model_1000091_2020-04-23_02-10-39_999972600.json,5.103237115,164.5537254,7.362414878,470.6372677,19377880,-71.07331122,0.500000116,324758.2581,0.999999958,7.40E+24,0.062500645,821126.9375,-1094825.559,-2053923.918,-442687.5442
log_stats_model_1000092_2020-04-16_12-45-23_999904918.json,4.711020757,111.165575,6.796566283,522.7112713,2773249.75,-71.13976749,0.505579152,15.60180055,0.999423722,309373383.7,0.066797382,177958.625,-3586.075306,-4258.33347,-2003.382512
log_stats_model_1000093_2020-04-22_20-11-33_999953002.json,5.100108323,164.0396755,7.357900985,393.9846757,6232756,-71.10689558,0.500001659,141997.5406,0.999999458,4.34E+21,0.062507903,823326.6875,-6988237.366,-24115539.58,-27978818.21
log_stats_model_1000095_2020-04-17_03-33-48_999965689.json,4.98244143,145.8299811,7.188143543,574.6705928,7817035,-71.13723408,0.500001045,236648.5915,0.999999572,4.49E+21,0.062521767,246006.2344,-7946.347868,-10233.42292,-3705.801425
log_stats_model_1000097_2020-04-17_03-02-45_999904157.json,5.630276874,278.7392827,8.122772526,518.4190863,24668292,-71.1440389,0.500044487,9819.499828,0.999986674,5.74E+16,0.062632036,1793901.375,-7798.093611,-19130.48797,-12676.97153
log_stats_model_1000098_2020-04-24_13-44-28_999900053.json,4.768596168,117.7538193,6.879630043,302.6242831,4143423,-71.1440389,0.500000353,331630.6701,0.99999989,6.39E+23,0.062501808,414117.4063,-1540019.434,-24003432.68,-34143234.08
log_stats_model_1000099_2020-04-15_09-10-06_999947547.json,5.086396153,161.805687,7.338118505,398.2723497,17781572,-71.09812844,0.50000446,62036.59428,0.999998553,1.06E+20,0.062521212,431978.0938,-4347763.68,-11835390.46,-9453837.824
log_stats_model_1000102_2020-04-24_23-06-10_999973868.json,4.777155608,118.7660519,6.891978705,423.0746632,12136147,-71.08292706,0.502039207,74.50015099,0.999696546,11717518892,0.064545863,480554.0313,-970153.2054,-11272447.77,-13625889.34
log_stats_model_1000104_2020-04-24_17-01-30_999992652.json,4.929912382,138.3673883,7.112360145,385.1112192,12593204,-71.08292706,0.501108344,167.3603954,0.999817203,1.29E+11,0.063790218,495973.4688,-2249932.517,-14703290.5,-16137136.52
log_stats_model_1000108_2020-04-20_14-24-28_999996834.json,5.024983526,152.1677493,7.249518814,449.4067778,3746171.75,-71.08996444,0.500525981,252.8156361,0.999939246,5.34E+12,0.062936132,836924.8125,-1924978.199,-20510896.01,-27845331.3
log_stats_model_1000110_2020-04-20_03-57-28_999962987.json,4.725702971,112.8097725,6.817748241,412.9890566,4884923,-71.10689558,0.50025545,573.0358466,0.999967434,8.67E+13,0.062742685,417612.125,-1248875.929,-24194171.39,-33402887.32
log_stats_model_1000112_2020-04-18_13-10-38_999981693.json,4.717787067,111.9203063,6.806328005,538.854667,705534.125,-71.12382814,0.514385706,4.054945567,0.998312347,21237784.58,0.072642927,57995.98828,-14879.91876,-145426.9296,-1390669.934
log_stats_model_1000113_2020-04-19_03-18-47_999932493.json,4.789816551,120.2793015,6.910244585,544.9194505,1147553.875,-71.13976749,0.521262299,1.301549285,0.997744778,11848310.02,0.076440836,69172.69531,-1754.578043,-1939.345173,-2000.592052
log_stats_model_1000115_2020-04-22_11-41-30_999936003.json,4.850933779,127.8597268,6.998418106,435.2503296,13584072,-71.1297057,0.500004798,59452.53338,0.999998408,7.45E+19,0.062524498,527570.1875,-970388.9717,-7035747.947,-9040403.24
log_stats_model_1000117_2020-04-22_07-02-00_999991261.json,4.885417457,132.3457024,7.048167538,428.6667299,20748500,-71.13723408,0.500010269,28283.69077,0.999996731,4.34E+18,0.062546089,603034.6875,-981748.5285,-6172629.91,-6777528.524
log_stats_model_1000119_2020-04-20_00-23-07_999954282.json,4.8296971,125.17304,6.967780055,376.4571006,34975744,-71.08292706,0.500169912,1129.646112,0.999971104,2.65E+14,0.062733727,1493251.375,-42935.67007,-122260.3841,-74890.6361
log_stats_model_1000121_2020-04-19_08-47-25_999969179.json,4.658821773,105.5116921,6.721259068,427.4974921,7946068,-71.10689558,0.501802378,80.58430845,0.999742006,19768719856,0.064290076,331821.6563,-51736.80002,-892167.3975,-3796144.359
log_stats_model_1000122_2020-04-13_15-34-54_999911713.json,5.070604639,159.2705995,7.315336167,428.1818993,5874590,-71.08996444,0.500156652,1153.198168,0.999974377,5.81E+14,0.062657688,842624.9375,-3530471.467,-21072469.27,-25838803.32
log_stats_model_1000124_2020-04-15_11-20-08_999914188.json,4.887186587,132.5800465,7.050719854,443.0724457,5855043.5,-71.08292706,0.500708002,322.1287476,0.999848553,7.72E+11,0.063380789,223994.625,-337858.9247,-9190034.45,-11046548.47
log_stats_model_1000127_2020-04-22_22-29-41_999926161.json,4.793078673,120.6723079,6.914950831,553.485707,2423090.75,-71.08996444,0.507455634,8.676653052,0.999360041,151945890.4,0.06708401,127210.5391,-7011.542817,-7716.481415,-3349.407502
log_stats_model_1000128_2020-04-20_23-07-17_999969940.json,4.733779167,113.7245352,6.829399728,553.1130963,1210855.125,-71.10689558,0.517742172,2.280439677,0.998047059,14975713.83,0.074648148,65789.80469,-1666.667848,-2487.579864,-2755.15196
log_stats_model_1000129_2020-04-22_15-06-19_999998161.json,6.46651718,643.2395336,9.329212267,422.0953598,2657604.75,-71.0927014,0.500399056,515.1762724,0.99993235,1.32E+13,0.062903919,730282.125,-15984973.72,-52121245.75,-39490434.82
log_stats_model_1000131_2020-04-21_13-30-04_999992221.json,4.847675509,127.4438033,6.993717416,435.8375874,7207302.5,-71.1297057,0.500004596,61226.793,0.999998492,9.00E+19,0.062522859,514918.2813,-918481.7445,-7066377.206,-8528351.898
log_stats_model_1000133_2020-04-14_01-54-28_999985590.json,4.944924956,140.4603098,7.134018712,398.7034867,13459444,-71.12382814,0.501449724,86.04449136,0.99983898,50183284344,0.063995107,487325.0938,-5295739.254,-18421507.26,-19003297.06
log_stats_model_1000134_2020-04-20_08-48-35_999975473.json,4.866582482,129.8763029,7.020994412,546.3484005,846261.4375,-71.10689558,0.514116743,3.780480105,0.998491062,22043681.95,0.072781884,41414.58984,-2771.294714,-18780.40004,-126184.5997
log_stats_model_1000135_2020-04-17_23-06-43_999934733.json,4.764545922,117.2778519,6.873786774,456.6330488,11305103,-71.13723408,0.502569988,49.39699521,0.999669544,5005823704,0.064883777,532150.8125,-275418.4957,-3886988.786,-5377193.61
log_stats_model_1000137_2020-04-23_12-33-58_999947167.json,4.694498303,109.3439373,6.772729421,399.8023896,11334940,-71.08292706,0.500099665,1852.91946,0.999983597,1.99E+15,0.06265126,1251412,-221093.9815,-1866806.465,-2528100.954
log_stats_model_1000138_2020-04-14_13-48-33_999912461.json,5.067240002,158.7356122,7.310482022,421.8265003,5196392,-71.07826626,0.500347857,482.1138136,0.99994877,1.89E+13,0.062873948,839782.6875,-3671805.362,-21471346.19,-26463379.62
log_stats_model_1000139_2020-04-23_06-03-44_999961581.json,4.877841394,131.3468316,7.037237589,381.7554457,28828068,-71.10689558,0.500092723,2023.913625,0.99998408,5.43E+15,0.062590892,986788.125,-129292.6619,-327438.4745,-135142.9588
log_stats_model_1000141_2020-04-21_23-29-46_999904255.json,4.690661088,108.9251651,6.76719349,525.4660502,3815640.25,-71.10726427,0.502798082,21.8459774,0.999835939,13173677387,0.064002148,369446.9063,-3496.975786,-4497.015432,-2153.756732
log_stats_model_1000143_2020-04-15_04-30-57_999904270.json,4.798109332,121.2808987,6.922208539,521.7850606,335987.1563,-71.1440389,0.509062286,10.51511684,0.998737116,62635349.79,0.069636117,33079.10938,-2324.948738,-18242.69821,-138892.8337
log_stats_model_1000144_2020-04-20_12-39-42_999967497.json,5.268775718,194.1780881,7.6012366,455.6438864,4258806,-71.04458817,0.500167533,894.7580702,0.999979352,4.05E+14,0.062684513,765552.3125,-13589577.32,-40422341.83,-38073379.46
log_stats_model_1000146_2020-04-19_17-09-14_999946410.json,5.310616206,202.4749563,7.661599665,429.810802,4838017,-71.088417,0.501752551,90.58664685,0.999735998,22883246350,0.064212329,207797.4219,-13683424.17,-56743018.6,-38934642.48
log_stats_model_1000148_2020-04-18_20-30-39_999918871.json,4.80786755,122.4701774,6.936286672,427.6170658,8476364,-71.08292706,0.500003259,84163.93521,0.999998911,3.12E+20,0.062517606,529433.25,-576563.8512,-4315145.959,-5229101.267
log_stats_model_1000152_2020-04-25_00-46-23_999904730.json,4.928119252,138.1194999,7.109773206,373.2487264,15002240,-71.09883815,0.500041877,4890.402654,0.999992241,9.22E+16,0.062552603,567055.3125,-89631.54914,-144565.1665,-56863.88695
log_stats_model_1000153_2020-04-15_07-12-06_999944079.json,5.141662598,170.999836,7.417851132,421.3454304,4687787.5,-71.1297057,0.500090218,4348.525704,0.999997074,7.78E+16,0.062587327,222186.5313,-4570278.552,-45559680.18,-38587252.43
log_stats_model_1000154_2020-04-20_16-37-33_999969451.json,4.931288636,138.5579481,7.11434566,473.3089866,27408272,-71.1073741,0.500017192,17219.5444,0.999994532,5.82E+17,0.06257423,953301.5,-28180.53848,-113502.0554,-118793.729
log_stats_model_1000155_2020-04-22_01-19-42_999918748.json,4.874472905,130.9051356,7.032377887,548.8491099,384404.0313,-71.08292706,0.514384537,4.164711741,0.998255436,21108109.59,0.073004787,31515.8418,-3211.239941,-20002.61884,-139662.0696
log_stats_model_1000156_2020-04-14_07-18-12_999936167.json,4.838317575,126.2567554,6.980216771,424.2190752,9100042,-71.09883815,0.500003526,76913.18358,0.999998861,2.34E+20,0.062518867,565800,-1868300.73,-7415269.334,-7597549.831
log_stats_model_1000157_2020-04-18_02-00-12_999983183.json,4.723166753,112.5240248,6.814089252,438.6505711,22254886,-71.10689558,0.5000083,35084.46235,0.999997306,9.66E+18,0.062538273,658781.875,-105837.4085,-1161680.555,-2314947.075
log_stats_model_1000158_2020-04-16_17-33-43_999993812.json,5.179954751,177.6747712,7.473095031,456.4330535,8779264,-71.11913702,0.503054216,45.48886093,0.999569712,2173465124,0.065703743,195121.9844,-96849.32708,-1539934.633,-1301533.335
log_stats_model_1000159_2020-04-14_02-35-55_999924014.json,4.958731049,142.4129662,7.153936694,502.64386,30315670,-71.10666558,0.501211435,120.9096533,0.999831108,1.46E+11,0.063496201,953134.6875,-70633.53538,-238082.811,-110471.1454
log_stats_model_1000161_2020-04-13_07-46-25_999999612.json,4.737222912,114.1168487,6.834368003,517.0122181,24513.57422,-71.1297057,0.503870643,60.7807458,0.998867651,649569776.8,0.069803128,1204.304077,-11541.30176,-14745626.21,-34344951.38
log_stats_model_1000162_2020-04-16_12-41-30_999982504.json,4.855211573,128.4078559,7.004589658,380.1667351,9637268,-71.1297057,0.500005427,52047.85645,0.999998241,5.12E+19,0.062525284,828609.5,-3543000.025,-35744796.01,-36920442.21
log_stats_model_1000163_2020-04-22_20-01-32_999919967.json,4.851869157,127.97938,6.999767572,552.7043398,1531407.125,-71.08996444,0.504660668,19.16560859,0.999530378,903974393.2,0.065369102,110244.5,-12956.93579,-13795.17266,-5148.8069
log_stats_model_1000164_2020-04-18_12-05-30_999968067.json,4.793440735,120.7160068,6.915473178,521.197158,522577.2813,-71.1440389,0.509168768,8.043998371,0.999017371,63768327.88,0.069255956,38585.89063,-2274.975303,-19093.93846,-148540.1606
log_stats_model_1000165_2020-04-22_13-49-11_999916607.json,4.647820334,104.3572735,6.705387347,577.993162,19382960,-71.08292706,0.500105695,3471.598606,0.999963684,7.88E+14,0.062816158,1158077.875,-5114.33598,-10724.6911,-5501.451476
log_stats_model_1000166_2020-04-14_08-58-13_999988157.json,5.143073517,171.2412733,7.419886658,418.7049946,2554646,-71.08292706,0.500372136,385.5065746,0.999957688,1.46E+13,0.062912937,768879.4375,-8344870.702,-37929008.23,-37758740.77
log_stats_model_1000168_2020-04-14_08-16-08_999945240.json,4.750765902,115.6728447,6.853906408,495.7755338,32342.36328,-71.13976749,0.512106176,5.746316386,0.998528543,30887823.59,0.07119363,9515.001953,-3146.719357,-9192.234673,-107970.0228
log_stats_model_1000171_2020-04-24_15-29-39_999985292.json,5.135419827,169.9356485,7.408844717,438.9706433,3275714.5,-71.088417,0.501596638,88.76445782,0.999793604,32179106651,0.064131898,760297.3125,-13583065.46,-49609720.97,-39393425.89
log_stats_model_1000174_2020-04-15_11-34-39_999910503.json,4.854890397,128.3666211,7.0041263,509.5222803,212012.3438,-71.1297057,0.515515823,3.828947304,0.998034813,18217566.05,0.073902434,27641.67578,-20305.74601,-8214282.406,-24033624.37
log_stats_model_1000175_2020-04-19_20-21-25_999908657.json,4.933487087,138.862896,7.117517354,476.0432969,25284148,-71.07331122,0.500002702,93990.17858,0.999999148,7.10E+20,0.062512822,1035691.938,-47548.35702,-117358.5463,-58303.83165
log_stats_model_1000178_2020-04-21_00-20-57_999996636.json,4.699252527,109.8650206,6.779588316,522.6581967,4905969,-71.10726427,0.514653825,3.725080211,0.998319532,21953912.44,0.072096145,612215.75,-2459.798052,-2750.466788,-1449.769973
log_stats_model_1000179_2020-04-16_03-21-23_999997943.json,5.078574764,160.5450782,7.326834627,410.7664802,7653394.5,-71.10726427,0.500006935,41678.15441,0.999997712,1.87E+19,0.062532641,667099.6875,-844157.5103,-2162704.497,-712395.8599
log_stats_model_1000181_2020-04-21_12-20-00_999914672.json,5,148.4131591,7.213475204,519.7932955,1604719.125,-71.10726427,0.500000123,418099.7513,0.99999994,1.06E+24,0.062504142,124647.5391,-22237.07253,-24590.815,-6244.439103
log_stats_model_1000182_2020-04-14_05-29-04_999971934.json,4.69009755,108.8637989,6.766380476,435.3203528,12610259,-71.12382814,0.501706923,81.85195647,0.999776892,27372390207,0.064116483,422876.375,-696164.4725,-13261627.53,-19960358.91
log_stats_model_1000184_2020-04-18_19-54-18_999947377.json,4.781801983,119.3191675,6.898682007,523.5976817,17264926,-71.1440389,0.500068069,5934.237517,0.99997544,3.73E+15,0.062792731,1580372,-7583.48833,-18135.23693,-10296.17537
log_stats_model_1000185_2020-04-14_17-43-59_999924808.json,4.608504508,100.3339887,6.6486666,519.2857589,140919.1875,-71.12382814,0.511061682,6.745150454,0.998700204,40313489.03,0.070047878,21704.41992,-13226.92249,-586965.9648,-7396052.838
log_stats_model_1000186_2020-04-10_20-40-27_999985530.json,4.88684082,132.5342126,7.050221017,539.4399856,297838,-71.10726427,0.517899324,2.657610572,0.997802431,14620924.91,0.074984343,38946.33984,-3345.358309,-5317.174623,-8664.67221
log_stats_model_1000193_2020-04-21_20-36-26_999940797.json,4.996046344,147.827543,7.207771285,520.2298275,1853066.125,-71.10726427,0.500000101,397147.8271,0.999999953,1.56E+24,0.062503447,129349.9375,-21674.39386,-23952.4107,-6183.319455
log_stats_model_1000195_2020-04-13_12-16-08_999922556.json,4.697147999,109.6340497,6.776552124,556.1246216,2508600.75,-71.13976749,0.504467744,18.73341357,0.999583761,1126191204,0.065227947,177650.4688,-3615.896937,-4324.173418,-1984.596954
log_stats_model_1000196_2020-04-18_22-34-25_999987399.json,5.013704467,150.4610831,7.23324657,389.8876021,5943469,-71.08996444,0.500001592,149294.8635,0.999999478,5.13E+21,0.062507551,834579.5,-3008913.135,-20857883.82,-27416339.26
log_stats_model_1000200_2020-04-23_19-10-28_999999387.json,4.713660675,111.4594308,6.800374881,541.2164349,676998.1875,-71.12382814,0.514883231,3.342089437,0.998446019,20270516.39,0.072726287,56442.55078,-14363.70053,-130632.6588,-1311180.154
log_stats_model_1000201_2020-04-15_12-36-31_999923141.json,4.763977643,117.2112243,6.872966921,426.5774959,21745514,-71.11913702,0.501241687,125.0768856,0.99981875,90004260590,0.063799604,2348782.75,-277402.5804,-2870167.888,-3145703.387
