ID,GLUE Score,Synaptic Diversity,Synaptic Diversity Normalized,Synaptic Saliency,Synaptic Saliency Normalized,Activation Distance,Activation Distance Normalized,Jacobian Score,Jacobian Score Normalized,Number of Parameters,Head Importance,Head Importance Normalized,Head Confidence,Head Confidence Normalized,Head Softmax Confidence,Head Softmax Confidence Normalized
116,64.495,1.2811552286148071,0.25623103976249695,0.00823349691927433,0.0020583742298185825,109321232384.0,154408528.0,-100650.37806804261,0.5588036230714548,5387520,0.006693923845887184,0.001673480961471796,2.577226161956787,0.3221532702445984,0.12569977343082428,0.03142494335770607
116,64.495,1.3075206279754639,0.2615041136741638,0.008201008662581444,0.002050252165645361,109949362176.0,154423264.0,-100676.6459129748,0.5596108731907927,5387520,0.006944763474166393,0.0017361908685415983,3.864666700363159,0.32205554842948914,0.18841436505317688,0.03140239417552948
116,64.495,1.2971155643463135,0.2594231069087982,0.008187047205865383,0.002046761801466346,110807965696.0,154759728.0,-100640.8462097304,0.5598841601502288,5387520,0.0070870425552129745,0.0017717606388032436,5.153912544250488,0.3221195340156555,0.2512930631637573,0.031411632895469666
116,64.495,1.2629855871200562,0.2525971233844757,0.008203985169529915,0.0020509962923824787,111193358336.0,154435216.0,-100634.97380222978,0.5591213677615137,5387520,0.006596251390874386,0.0016490628477185965,6.449732303619385,0.32248660922050476,0.3140299618244171,0.03140299767255783
116,64.495,1.3109519481658936,0.26219040155410767,0.008273940533399582,0.0020684851333498955,111891578880.0,154546384.0,-100726.2604807438,0.5582536441235773,5387520,0.0068738944828510284,0.0017184736207127571,7.738222122192383,0.3224259316921234,0.37715110182762146,0.03142925724387169
116,64.495,1.2980742454528809,0.25961485505104065,0.008536984212696552,0.002134246053174138,112543744000.0,154593056.0,-100652.49145546972,0.5593438912061488,5387520,0.006951875519007444,0.001737968879751861,9.022880554199219,0.3222457468509674,0.43976038694381714,0.03141145780682564
116,64.495,1.2383413314819336,0.24766826629638672,0.007929337210953236,0.001982334302738309,113114406912.0,154527872.0,-100670.66062904186,0.5589461343221789,5387520,0.006251822225749493,0.0015629555564373732,10.307327270507812,0.32210397720336914,0.5029910802841187,0.031436942517757416
116,64.495,1.2532449960708618,0.25064900517463684,0.008052630349993706,0.0020131575874984264,113827594240.0,154657056.0,-100663.60693278941,0.5592928710374573,5387520,0.006331205368041992,0.001582801342010498,11.594627380371094,0.32207298278808594,0.5656932592391968,0.031427402049303055
116,64.495,1.2429474592208862,0.24858948588371277,0.007987145334482193,0.0019967863336205482,114304745472.0,154465872.0,-100614.74017731105,0.5598189586268858,5387520,0.006339985877275467,0.0015849964693188667,12.896636962890625,0.32241591811180115,0.6283785700798035,0.031418927013874054
280,66.2025,0.7354467511177063,0.14708934724330902,0.004086529836058617,0.0006810883060097694,225847541760.0,151779264.0,-100317.78681200101,0.5684203000499515,7486720,0.0035757862497121096,0.0008939465624280274,3.021550416946411,0.7553876042366028,0.017724579200148582,0.008862289600074291
280,66.2025,0.7403863668441772,0.14807727932929993,0.004089639522135258,0.000681606587022543,226927640576.0,151689600.0,-100320.32293913902,0.5683107244724339,7486720,0.0036002187989652157,0.0009000546997413039,6.044647216796875,0.7555809020996094,0.03543956205248833,0.008859890513122082
280,66.2025,0.7371095418930054,0.1474219113588333,0.004090352915227413,0.0006817255052737892,228166795264.0,151706640.0,-100317.53408412273,0.5685248124070841,7486720,0.0035984585992991924,0.0008996146498247981,9.067205429077148,0.7556004524230957,0.053165484219789505,0.008860914036631584
280,66.2025,0.7380660772323608,0.14761321246623993,0.004078438505530357,0.0006797397509217262,229379997696.0,151706352.0,-100316.6632776054,0.568818540934515,7486720,0.0035776044242084026,0.0008944011060521007,12.082798957824707,0.7551749348640442,0.07089648395776749,0.008862060494720936
280,66.2025,0.7336297035217285,0.14672593772411346,0.004049104172736406,0.0006748507148586214,230581960704.0,151698656.0,-100318.2486740929,0.5685109404465072,7486720,0.0035741105675697327,0.0008935276418924332,15.103448867797852,0.7551724314689636,0.0886216089129448,0.008862161077558994
280,66.2025,0.7481871247291565,0.14963743090629578,0.004153957590460777,0.0006923262844793499,231834796032.0,151724336.0,-100316.65446334051,0.5685003742825007,7486720,0.003648345358669758,0.0009120863396674395,18.132043838500977,0.7555018067359924,0.1063334196805954,0.008861117996275425
280,66.2025,0.7345461249351501,0.1469092220067978,0.003977284301072359,0.0006628807168453932,233109536768.0,151764016.0,-100321.0376481812,0.5681798612401052,7486720,0.0035690036602318287,0.0008922509150579572,21.155731201171875,0.7555618286132812,0.12408370524644852,0.008863122202455997
280,66.2025,0.7481263875961304,0.1496252715587616,0.004090381786227226,0.0006817302783019841,234243883008.0,151712352.0,-100324.70397155957,0.5691526333515928,7486720,0.0036630993708968163,0.0009157748427242041,24.1634578704834,0.7551080584526062,0.14178301393985748,0.008861438371241093
280,66.2025,0.7363286018371582,0.1472657173871994,0.004028725903481245,0.0006714542978443205,235430658048.0,151695008.0,-100311.0237851914,0.56895454270665,7486720,0.0035931786987930536,0.0008982946746982634,27.197017669677734,0.755472719669342,0.15950995683670044,0.008861664682626724
280,66.2025,0.7468507289886475,0.14937014877796173,0.004122492391616106,0.000687082065269351,236635963392.0,151689728.0,-100316.45138987474,0.5689100655485376,7486720,0.003637676127254963,0.0009094190318137407,30.2148494720459,0.7553712129592896,0.1772824078798294,0.008864120580255985
337,67.12875000000001,0.07602589577436447,0.007602589670568705,0.009357323870062828,0.002339330967515707,137462988800.0,175335440.0,-100264.74987444823,0.5679310838350389,5555977,0.0008779491181485355,0.00012542129843495786,2.8556203842163086,0.47593674063682556,0.00407788809388876,0.00203894404694438
337,67.12875000000001,0.0790657177567482,0.007906571961939335,0.009771229699254036,0.002442807424813509,138407919616.0,175644576.0,-100257.61267563062,0.5685155320368763,5555977,0.0009311681496910751,0.00013302401930559427,5.70990514755249,0.4758254289627075,0.008155794814229012,0.002038948703557253
337,67.12875000000001,0.07869221270084381,0.007869221270084381,0.009652548469603062,0.0024131371174007654,139106041856.0,175638944.0,-100264.92663659705,0.5681758843045505,5555977,0.0009236748446710408,0.00013195355131756514,8.565756797790527,0.4758753776550293,0.012233574874699116,0.002038929145783186
337,67.12875000000001,0.0785280242562294,0.00785280205309391,0.009284771978855133,0.0023211929947137833,139638325248.0,175425024.0,-100262.04134438808,0.5679928500334916,5555977,0.0009435348911210895,0.00013479069457389414,11.418912887573242,0.47578802704811096,0.016311243176460266,0.0020389053970575333
337,67.12875000000001,0.07906085252761841,0.007906084880232811,0.009652310982346535,0.0024130777455866337,140327124992.0,175408912.0,-100267.58415816515,0.5681996511248246,5555977,0.0009413777734152973,0.00013448254321701825,14.281805992126465,0.4760602116584778,0.020389165729284286,0.0020389165729284286
337,67.12875000000001,0.07791422307491302,0.0077914223074913025,0.009540043771266937,0.0023850109428167343,141270974464.0,175710160.0,-100262.7098990549,0.568213924788955,5555977,0.0009304759441874921,0.0001329251390416175,17.13357925415039,0.4759327471256256,0.024467837065458298,0.002038986422121525
337,67.12875000000001,0.0755164846777916,0.0075516486540436745,0.009322156198322773,0.0023305390495806932,141839466496.0,175543888.0,-100267.05581069036,0.5679712760539828,5555977,0.0008663985063321888,0.00012377121311146766,19.983861923217773,0.47580623626708984,0.028544453904032707,0.002038889564573765
